name,lat,lng
서울신화초등학교,37.6326698,127.0408596
서울쌍문초등학교,37.6486367,127.0243793
서울평화초등학교,37.4914378,127.1228091
서울풍납초등학교,37.5348603,127.1174625
서울풍성초등학교,37.5261388,127.1137028
서울한산초등학교,37.5283976,127.1413645
서울가곡초등학교,37.5556324,126.8358634
서울가양초등학교,37.5617187,126.8586437
서울갈산초등학교,37.5118348,126.8699775
서울강서초등학교,37.5223088,126.8409133
서울강신초등학교,37.5430231,126.8293826
서울강월초등학교,37.5159595,126.8341623
서울개화초등학교,37.5736852,126.8046641
서울경인초등학교,37.5328933,126.8863349
서울계남초등학교,37.5097063,126.8602049
서울공진초등학교,37.5654741,126.8504672
서울공항초등학교,37.5623361,126.818824
서울남명초등학교,37.5153939,126.8538873
서울내발산초등학교,37.5513297,126.8379576
서울등마초등학교,37.5420258,126.8616338
서울등명초등학교,37.5606951,126.8425361
서울등서초등학교,37.5518272,126.8549196
서울등양초등학교,37.5644493,126.8447882
서울등원초등학교,37.5603228,126.8500834
서울등촌초등학교,37.5474955,126.8577618
서울등현초등학교,37.5613697,126.8480367
서울목동초등학교,37.5224861,126.8721597
서울목운초등학교,37.5267322,126.8729254
서울목원초등학교,37.54272770000001,126.8824793
서울발산초등학교,37.5503201,126.8310504
서울방화초등학교,37.5686983,126.8063749
서울백석초등학교,37.5534229,126.8621938
서울삼정초등학교,37.5803891,126.8108471
서울서정초등학교,37.523899,126.8671743
서울송정초등학교,37.5627589,126.8110312
서울송화초등학교,37.5682828,126.8174657
서울수명초등학교,37.5525474,126.8236039
서울신강초등학교,37.525787,126.841651
서울신곡초등학교,37.5390734,126.8556963
서울신기초등학교,37.5110164,126.8540515
서울신남초등학교,37.5162714,126.844269
서울신목초등학교,37.51692269999999,126.8726846
서울신서초등학교,37.5205957,126.8625771
서울신원초등학교,37.5295272,126.8299687
서울신월초등학교,37.5401017,126.839099
서울신은초등학교,37.5139921,126.8320256
서울신정초등학교,37.5327032,126.8524559
서울양강초등학교,37.5240784,126.8479995
서울양동초등학교,37.52602580000001,126.8511712
서울양명초등학교,37.5160121,126.8559501
서울양목초등학교,37.5236502,126.8616404
서울양원초등학교,37.5384029,126.8233181
서울양천초등학교,37.5701684,126.8395913
서울양화초등학교,37.5437143,126.8744087
서울염강초등학교,37.5611652,126.8640098
서울염경초등학교,37.5548065,126.8712574
서울염동초등학교,37.5521222,126.872373
서울염창초등학교,37.553083,126.8676749
서울영도초등학교,37.5356478,126.8714808
서울우장초등학교,37.5492011,126.8460773
서울월정초등학교,37.5347268,126.8360595
