name,lat,lng,label
서울교육대학교부설초등학교,37.4899286,127.01586529999999,초등학교
서울개원초등학교,37.4812767,127.05865700000001,초등학교
서울개일초등학교,37.4857406,127.05796399999998,초등학교
서울개포초등학교,37.486627399999996,127.0709874,초등학교
서울구룡초등학교,37.4807232,127.05186299999998,초등학교
서울논현초등학교,37.5081699,127.0260317,초등학교
서울대곡초등학교,37.4943322,127.0646926,초등학교
서울대도초등학교,37.4928283,127.05314840000001,초등학교
서울대모초등학교,37.48120670000001,127.086224,초등학교
서울대왕초등학교,37.464199799999996,127.10563190000002,초등학교
서울대진초등학교,37.497027200000005,127.07797649999999,초등학교
서울대청초등학교,37.4931172,127.08757460000001,초등학교
서울대치초등학교,37.49127070000001,127.0619647,초등학교
서울대현초등학교,37.5038985,127.06364350000001,초등학교
서울도곡초등학교,37.4993211,127.054928,초등학교
서울도성초등학교,37.5013049,127.04893259999999,초등학교
서울매헌초등학교,37.471067,127.04208500000001,초등학교
서울반원초등학교,37.51020820000001,127.00390230000001,초등학교
서울반포초등학교,37.502792,126.99106880000001,초등학교
서울방배초등학교,37.4871653,126.9874257,초등학교
서울방일초등학교,37.4853425,126.9982024,초등학교
서울방현초등학교,37.4763718,126.99017849999998,초등학교
서울봉은초등학교,37.520152100000004,127.06098109999999,초등학교
서울삼릉초등학교,37.5131023,127.0469142,초등학교
서울서래초등학교,37.4963529,126.9898009,초등학교
서울서원초등학교,37.5027958,127.01513770000001,초등학교
서울서이초등학교,37.4913032,127.0259307,초등학교
서울서일초등학교,37.485105600000004,127.0222041,초등학교
서울서초초등학교,37.499331,127.02422959999998,초등학교
서울세명초등학교,37.4687124,127.09091470000001,초등학교
서울수서초등학교,37.4909843,127.1015493,초등학교
서울신구초등학교,37.52336029999999,127.0240264,초등학교
서울신동초등학교,37.51677,127.0175304,초등학교
서울신중초등학교,37.4801745,127.0098006,초등학교
서울압구정초등학교,37.5316708,127.03116499999999,초등학교
서울양재초등학교,37.473765,127.0316178,초등학교
서울양전초등학교,37.4902924,127.06937749999999,초등학교
서울언남초등학교,37.46375379999999,127.05154830000001,초등학교
서울언북초등학교,37.5199257,127.0451,초등학교
서울언주초등학교,37.4862841,127.03678090000001,초등학교
